season,T1,T2,result
R,695,780,-1
R,695,781,-1
R,695,786,-1
R,695,789,0
R,695,810,-1
R,695,817,-1
R,695,825,-1
R,695,826,-1
R,695,829,-1
R,695,835,-1
R,695,846,-1
R,695,849,-1
R,701,702,-1
R,701,708,-1
R,701,716,-1
R,701,717,-1
R,701,720,-1
R,701,721,-1
R,701,722,-1
R,701,725,-1
R,701,727,-1
R,701,731,-1
R,701,748,-1
R,701,754,-1
R,701,773,-1
R,701,780,-1
R,701,781,-1
R,701,786,-1
R,701,789,-1
R,701,810,-1
R,701,817,-1
R,701,825,-1
R,701,826,-1
R,701,829,-1
R,701,835,-1
R,701,846,-1
R,701,849,-1
R,702,708,-1
R,702,716,-1
R,702,717,-1
R,702,720,-1
R,702,721,-1
R,702,722,-1
R,702,725,-1
R,702,727,-1
R,702,731,-1
R,702,748,-1
R,702,754,-1
R,702,773,-1
R,702,780,0
R,702,781,-1
R,702,786,-1
R,702,789,-1
R,702,810,-1
R,702,817,-1
R,702,825,-1
R,702,826,-1
R,702,829,-1
R,702,835,-1
R,702,846,-1
R,702,849,-1
R,708,716,-1
R,708,717,-1
R,708,720,-1
R,708,721,-1
R,708,722,-1
R,708,725,-1
R,708,727,-1
R,708,731,-1
R,708,748,-1
R,708,754,-1
R,708,773,-1
R,708,780,-1
R,708,781,-1
R,708,786,-1
R,708,789,-1
R,708,810,-1
R,708,817,-1
R,708,825,-1
R,708,826,-1
R,708,829,1
R,708,835,-1
R,708,846,-1
R,708,849,-1
R,716,717,-1
R,716,720,-1
R,716,721,-1
R,716,722,-1
R,716,725,-1
R,716,727,-1
R,716,731,-1
R,716,748,-1
R,716,754,-1
R,716,773,-1
R,716,780,-1
R,716,781,-1
R,716,786,-1
R,716,789,-1
R,716,810,-1
R,716,817,-1
R,716,825,-1
R,716,826,-1
R,716,829,-1
R,716,835,-1
R,716,846,-1
R,716,849,-1
R,717,720,-1
R,717,721,-1
R,717,722,-1
R,717,725,-1
R,717,727,-1
R,717,731,-1
R,717,748,-1
R,717,754,-1
R,717,773,-1
R,717,780,-1
R,717,781,-1
R,717,786,-1
R,717,789,-1
R,717,810,-1
R,717,817,-1
R,717,825,-1
R,717,826,-1
R,717,829,-1
R,717,835,-1
R,717,846,-1
R,717,849,-1
R,720,721,-1
R,720,722,-1
R,720,725,-1
R,720,727,-1
R,720,731,-1
R,720,748,-1
R,720,754,-1
R,720,773,-1
R,720,780,-1
R,720,781,-1
R,720,786,-1
R,720,789,-1
R,720,810,-1
R,720,817,-1
R,720,825,-1
R,720,826,-1
R,720,829,-1
R,720,835,-1
R,720,846,0
R,720,849,-1
R,721,722,-1
R,721,725,-1
R,721,727,-1
R,721,731,-1
R,721,748,-1
R,721,754,0
R,721,773,-1
R,721,780,-1
R,721,781,-1
R,721,786,-1
R,721,789,-1
R,721,810,-1
R,721,817,-1
R,721,825,-1
R,721,826,-1
R,721,829,-1
R,721,835,-1
R,721,846,-1
R,721,849,-1
R,722,725,0
R,722,727,-1
R,722,731,-1
R,722,748,-1
R,722,754,-1
R,722,773,-1
R,722,780,-1
R,722,781,-1
R,722,786,-1
R,722,789,-1
R,722,810,-1
R,722,817,-1
R,722,825,-1
R,722,826,-1
R,722,829,-1
R,722,835,-1
R,722,846,-1
R,722,849,-1
R,725,727,-1
R,725,731,-1
R,725,748,-1
R,725,754,-1
R,725,773,-1
R,725,780,1
R,725,781,-1
R,725,786,-1
R,725,789,-1
R,725,810,-1
R,725,817,-1
R,725,825,-1
R,725,826,-1
R,725,829,-1
R,725,835,-1
R,725,846,-1
R,725,849,-1
R,727,731,-1
R,727,748,-1
R,727,754,-1
R,727,773,-1
R,727,780,-1
R,727,781,-1
R,727,786,-1
R,727,789,-1
R,727,810,-1
R,727,817,-1
R,727,825,-1
R,727,826,-1
R,727,829,-1
R,727,835,-1
R,727,846,-1
R,727,849,-1
R,731,748,-1
R,731,754,-1
R,731,773,-1
R,731,780,-1
R,731,781,-1
R,731,786,-1
R,731,789,-1
R,731,810,-1
R,731,817,-1
R,731,825,-1
R,731,826,-1
R,731,829,-1
R,731,835,-1
R,731,846,0
R,731,849,-1
R,748,754,-1
R,748,773,-1
R,748,780,-1
R,748,781,-1
R,748,786,-1
R,748,789,-1
R,748,810,-1
R,748,817,-1
R,748,825,-1
R,748,826,-1
R,748,829,-1
R,748,835,-1
R,748,846,-1
R,748,849,-1
R,754,773,-1
R,754,780,-1
R,754,781,-1
R,754,786,-1
R,754,789,-1
R,754,810,-1
R,754,817,-1
R,754,825,-1
R,754,826,-1
R,754,829,-1
R,754,835,-1
R,754,846,-1
R,754,849,-1
R,773,780,-1
R,773,781,-1
R,773,786,-1
R,773,789,-1
R,773,810,-1
R,773,817,-1
R,773,825,-1
R,773,826,-1
R,773,829,-1
R,773,835,-1
R,773,846,-1
R,773,849,-1
R,780,781,-1
R,780,786,-1
R,780,789,-1
R,780,810,-1
R,780,817,-1
R,780,825,-1
R,780,826,-1
R,780,829,-1
R,780,835,-1
R,780,846,-1
R,780,849,-1
R,781,786,-1
R,781,789,-1
R,781,810,-1
R,781,817,-1
R,781,825,-1
R,781,826,-1
R,781,829,-1
R,781,835,-1
R,781,846,-1
R,781,849,-1
R,786,789,-1
R,786,810,-1
R,786,817,-1
R,786,825,-1
R,786,826,-1
R,786,829,-1
R,786,835,-1
R,786,846,-1
R,786,849,-1
R,789,810,-1
R,789,817,-1
R,789,825,-1
R,789,826,-1
R,789,829,-1
R,789,835,-1
R,789,846,-1
R,789,849,-1
R,810,817,-1
R,810,825,-1
R,810,826,-1
R,810,829,-1
R,810,835,-1
R,810,846,-1
R,810,849,-1
R,817,825,-1
R,817,826,-1
R,817,829,-1
R,817,835,-1
R,817,846,-1
R,817,849,-1
R,825,826,-1
R,825,829,-1
R,825,835,-1
R,825,846,-1
R,825,849,-1
R,826,829,-1
R,826,835,-1
R,826,846,-1
R,826,849,-1
R,829,835,-1
R,829,846,-1
R,829,849,-1
R,835,846,-1
R,835,849,-1
R,846,849,-1
